id,username,date,text,hashtags,geo,type
1190634637577486336,CAL_FIRE,2019-11-02 14:19:53,"#MariaFire off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula in Ventura County is 9412 acres an… https://t.co/AllrFjhkJV","[{'text': 'MariaFire', 'indices': [0, 10]}]",,official
1190632982219870208,CAL_FIRE,2019-11-02 14:13:18,"#HillFire off of Granite Valley and Pyrite Street, in Jurupa Valley in Riverside County is 494 acres and 95% contai… https://t.co/l1bumfwfBY","[{'text': 'HillFire', 'indices': [0, 9]}]",,official
1190632891610353664,CountyVentura,2019-11-02 14:12:56,"#MariaFire morning update from @VCFD_PIO 
-
Buenos días desde la cima de South Mountain.  Los bomberos de ayuda mut… https://t.co/FedUctvjms","[{'text': 'MariaFire', 'indices': [0, 10]}]",,official
1190631818006908941,CaltransDist7,2019-11-02 14:08:40,"NB I-5 in #Burbank has only two lanes open for traffic this weekend until 5AM Monday, 11/4. Avoid traffic delay - u… https://t.co/3RP9fK7sao","[{'text': 'Burbank', 'indices': [10, 18]}]",,official
1190631017461084160,CAL_FIRE,2019-11-02 14:05:30,"#BurrisFire off Potter Valley Rd and Hwy 20, east of Calpella in Mendocino County is 703 acres and 96% contained.… https://t.co/JS89wEyZ5y","[{'text': 'BurrisFire', 'indices': [0, 11]}]",,official
1190630215556329473,CALFIRELNU,2019-11-02 14:02:18,"#KincadeFire off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma County is 77,758 ac… https://t.co/jVcu0vBmfA","[{'text': 'KincadeFire', 'indices': [0, 12]}]",,official
1190624679267930112,CALFIRE_SLO,2019-11-02 13:40:18,RT @CALFIRE_SLO: @SLO_City_Fire was able to utilize their UTV side by side to quickly assist the hiker from the top of Madonna Mtn. to San…,[],,official
1190624281442410497,CALFIRE_SLO,2019-11-02 13:38:44,"The #MariaFire has now burned approx. 9,400 acres within Ventura County. Some evacuation orders starting to be lift… https://t.co/0XqQOJkkDE","[{'text': 'MariaFire', 'indices': [4, 14]}]",,official
1190620710621704192,CountyVentura,2019-11-02 13:24:32,".@VCFD_PIO Update on evac. orders #MariaFire 
-
#IncendioMaria Se han suspendido las órdenes de evacuación para las… https://t.co/OCPkUowu5V","[{'text': 'MariaFire', 'indices': [34, 44]}, {'text': 'IncendioMaria', 'indices': [48, 62]}]",,official
1190562198973607936,CaltransDist6,2019-11-02 09:32:02,MADERA COUNTY: Southbound State Route 99 is currently CLOSED just south of Chowchilla Boulevard due to a multi-vehi… https://t.co/27PmgehoDf,[],,official
1190558513614868480,Caltrans8,2019-11-02 09:17:23,"Update: Collision cleared, all lanes open https://t.co/vIys8PoAwg",[],,official
1190555665653059584,Caltrans8,2019-11-02 09:06:04,"Update: Collision cleared, all lanes open https://t.co/eA1dUu2uFO",[],,official
1190545792768958466,Caltrans8,2019-11-02 08:26:50,"SBCO: NB SR-15 north of Duncan Canyon Rd in Fontana. Traffic collision blocking lanes #3, #4 and shoulder. Unknown… https://t.co/LiDz6GYk8I",[],,official
1190476670584668160,CALFIRE_PIO,2019-11-02 03:52:10,"#RT @CAL_FIRE: #EasyFire off West Easy Street and West Los Angeles Avenue, Simi Valley in Ventura County is 1,806 a… https://t.co/B2rGTuGjty","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'EasyFire', 'indices': [15, 24]}]",,official
1190476668663664640,CALFIRE_PIO,2019-11-02 03:52:10,"#RT @CAL_FIRE: #KincadeFire off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma Coun… https://t.co/Y4xKmykztm","[{'text': 'RT', 'indices': [0, 3]}, {'text': 'KincadeFire', 'indices': [15, 27]}]",,official
1190476667183095808,CALFIRE_PIO,2019-11-02 03:52:10,"#RT @CAL_FIRE: #46Fire off of 5300 block of 46th Street, East of Jurupa Valley in Riverside County is 300 acres and… https://t.co/MGhO4UVHOw","[{'text': 'RT', 'indices': [0, 3]}, {'text': '46Fire', 'indices': [15, 22]}]",,official
